cell_type,category,mean_AD,mean_Control,log2FC,pval,qval
Microglia,Ctsb,2.8554968489400983,3.375705460646736,-0.241447237876216,5.567870844791097e-173,8.259008419773461e-172
Microglia,Ctsb,2.8554968489400983,3.375705460646736,-0.241447237876216,5.567870844791097e-173,8.259008419773461e-172
Microglia,Slc17a7,0.28626901776051944,0.4332100366076876,-0.5976951267653345,2.9879930245991057e-167,3.7990197027045773e-166
Microglia,Fos,0.08290364334670147,0.17533557046979867,-1.0806112873294311,1.1815001653354262e-156,1.3144189339356616e-155
Microglia,Gpx4,3.7884227725083286,4.372559487492373,-0.20688067304191943,2.2976102274516404e-140,2.04487310243196e-139
Microglia,Gpx4,3.7884227725083286,4.372559487492373,-0.20688067304191943,2.2976102274516404e-140,2.04487310243196e-139
Microglia,Ppp1r1b,1.6135336431345089,0.9639452410006101,0.7432005601083018,1.455359881287369e-135,1.177518449405235e-134
Microglia,Aldh1l1,0.28361661043563136,0.3849908480780964,-0.4408821207627585,9.986428236791179e-125,6.83686240826473e-124
Microglia,Aldh1l1,0.28361661043563136,0.3849908480780964,-0.4408821207627585,9.986428236791179e-125,6.83686240826473e-124
Microglia,Gja1,2.158932246907293,2.7559868822452716,-0.3522510526487995,1.2934082435439995e-119,8.222380976815425e-119
Microglia,Sorl1,1.335476478451843,1.6044272422208663,-0.2647038011720876,7.911559286030668e-112,4.400804852854559e-111
Microglia,Sorl1,1.335476478451843,1.6044272422208663,-0.2647038011720876,7.911559286030668e-112,4.400804852854559e-111
Microglia,Acsbg1,0.9871835678061408,1.226262202562538,-0.3128772071455521,1.088850963650825e-109,5.700455044995496e-109
Microglia,Gatm,0.8735332187493369,1.0697452715070164,-0.29233282951401623,2.3457954357289675e-105,1.0988199672625165e-104
Microglia,Gatm,0.8735332187493369,1.0697452715070164,-0.29233282951401623,2.3457954357289675e-105,1.0988199672625165e-104
Microglia,Slc39a12,0.40244445859061684,0.5406497864551556,-0.4259046791217652,1.2031197224967284e-102,5.353882765110441e-102
Microglia,Gns,1.1093640588197848,1.3038819402074435,-0.23308035579016045,2.1814206028877904e-99,8.441149289435362e-99
Microglia,Gns,1.1093640588197848,1.3038819402074435,-0.23308035579016045,2.1814206028877904e-99,8.441149289435362e-99
Microglia,Gns,1.1093640588197848,1.3038819402074435,-0.23308035579016045,2.1814206028877904e-99,8.441149289435362e-99
Microglia,Prdx6,3.6043669234196956,4.127802776082977,-0.19562815673265008,1.0983069501971213e-94,3.9099727427017515e-94
Microglia,Prdx6,3.6043669234196956,4.127802776082977,-0.19562815673265008,1.0983069501971213e-94,3.9099727427017515e-94
Microglia,Syngr1,3.486706134487661,4.019428767541184,-0.2051257067904828,7.006555335851229e-84,2.398397788041382e-83
Microglia,Man2b1,0.4976764911833981,0.6089078706528371,-0.29101572076606885,1.2150704381904457e-81,4.0052321851462836e-81
Microglia,Aspg,0.06089927217943005,0.09784929835265406,-0.6841365105496273,3.5018597086355566e-75,1.1130911216734449e-74
Microglia,Id2,0.8000509262206379,0.984041336180598,-0.29862708330570215,1.2013465805686837e-73,3.6868912300211325e-73
Microglia,Ctss,0.6835359772529548,0.8798619585112873,-0.36425992201273866,1.1807267505997348e-72,3.389828413012142e-72
Microglia,Ctss,0.6835359772529548,0.8798619585112873,-0.36425992201273866,1.1807267505997348e-72,3.389828413012142e-72
Microglia,Hexb,1.3852568591253422,1.6973192495424039,-0.2931044367816449,5.880901043146059e-63,1.6356256026249978e-62
Microglia,Slco2b1,0.17160014429095846,0.23310707748627213,-0.44194203939811405,4.67234979135704e-60,1.2230562689140488e-59
Microglia,Slco2b1,0.17160014429095846,0.23310707748627213,-0.44194203939811405,4.67234979135704e-60,1.2230562689140488e-59
Microglia,Ntsr2,1.605024720436268,1.8728073520439292,-0.22260698523656486,9.482756160568542e-60,2.4113294236874293e-59
Microglia,Ctsh,0.1366520253782333,0.1850594874923734,-0.4374822549694279,1.0777750196144854e-56,2.6644993540469222e-56
Microglia,Igfbp4,0.27557451142657075,0.3901769371568029,-0.5016860473792408,7.821101269173554e-54,1.8812919269093141e-53
Microglia,C1qa,0.5305026842362128,0.6725709273947529,-0.3423263666820259,3.7719171345255786e-51,8.834226972967802e-51
Microglia,Igf2,0.6197296666454474,0.9003012507626602,-0.5387687910201284,1.097720937996323e-46,2.5050554738890446e-46
Microglia,Csf1r,0.7067286269017761,0.883789658328249,-0.3225467007753201,2.2144545899892106e-46,4.9271614627259935e-46
Microglia,Slc13a4,0.17331890423748594,0.27192647956070776,-0.6497876207361165,3.6597508428108294e-43,7.94433719536985e-43
Microglia,Gjc3,0.2193434761389437,0.28611195851128735,-0.3833879997651895,1.3308030976515432e-38,2.8200351354996986e-38
Microglia,Stat3,0.6334797462176671,0.7113903294691886,-0.1673428686337176,3.303077137688426e-35,6.836601517541161e-35
Microglia,Tgfbr1,0.18172173064273134,0.22553767541183647,-0.3116374998699215,1.953993923731049e-34,3.9523968002741675e-34
Microglia,Stard5,0.09542300592017315,0.12456147040878585,-0.3844488381641796,1.3509828406524447e-33,2.6719438404015017e-33
Microglia,C1qc,0.38145861183610247,0.46476510067114096,-0.284975206296244,7.632463405968164e-33,1.4767157459373186e-32
Microglia,Hexa,0.812676385087105,0.8958587553386211,-0.14059031624886442,1.618760213466194e-32,3.0653118935849207e-32
Microglia,Kdr,0.1394741867719142,0.1825045759609518,-0.3879344953570869,1.6460769479352486e-30,3.0521010076299403e-30
Microglia,Syt6,0.5037876376599402,0.41259914582062235,0.28807488537797327,5.015612490505101e-30,9.109990033774571e-30
Microglia,Itgam,0.13219598107242134,0.16658404514948139,-0.33357191093637034,1.494614727927123e-29,2.660414215710279e-29
Microglia,Angpt1,0.10267999236106691,0.1316732763880415,-0.35880747785161526,1.1674310992446623e-28,2.0372817222112737e-28
Microglia,Slc17a6,1.979480976934666,2.283423581452105,-0.20607630530000398,1.4142112671134723e-28,2.4204769764057505e-28
Microglia,Deptor,0.18180660767712775,0.22204850518608907,-0.2884702232152435,3.186596317232955e-27,5.351076834598735e-27
Microglia,Igf1,0.19337110361363974,0.24496644295302014,-0.34121190976299953,2.082251956038859e-25,3.4318597053233045e-25
Microglia,C3,0.019755129755766335,0.0336905125076266,-0.7701150227547404,5.7014107846802255e-25,9.225919269755275e-25
Microglia,Syt2,0.605427886349651,0.7286264490543014,-0.267224237245889,1.0773906791312077e-23,1.7122816150478124e-23
Microglia,Apod,1.0818851189339445,1.288419005491153,-0.2520545337312183,3.234387407389304e-23,5.050183846625404e-23
Microglia,Rab3b,0.6493729709083964,0.7735661989017694,-0.2524774210019069,3.6935544476349575e-23,5.667695617922607e-23
Microglia,Laptm5,0.33944447980987547,0.40035845027455763,-0.23811663271316125,5.9285710568609e-23,8.943098712891867e-23
Microglia,Wfs1,1.2536337980350967,1.0872101891397195,0.20548509844617266,9.559230007939925e-23,1.4179524511777556e-22
Microglia,Gfap,0.31599719905786494,0.268933038438072,0.23266476861079566,1.6316348305911461e-19,2.3805819659444593e-19
Microglia,Emcn,0.11231353576506037,0.1402722696766321,-0.320698020793424,8.820198949060725e-17,1.26612533301033e-16
Microglia,Orai2,0.2779935069068687,0.3100594874923734,-0.15749384824504167,9.589699211705344e-16,1.354735285463136e-15
Microglia,Pecam1,0.18821482377405732,0.22120957901159244,-0.23303359962297446,2.0498448744166103e-14,2.850565528485599e-14
Microglia,Lcn2,0.003437519893054937,0.008122330689444783,-1.2405254612402106,2.301080261490075e-14,3.1029718677669195e-14
Microglia,Lcn2,0.003437519893054937,0.008122330689444783,-1.2405254612402106,2.301080261490075e-14,3.1029718677669195e-14
Microglia,Nts,0.29358966197721054,0.38077715070164736,-0.375145740110029,4.616891621535816e-13,6.132885885323697e-13
Microglia,Mertk,0.44734440978632206,0.4932313910921293,-0.14087863293758232,1.902039483069673e-12,2.489434029311778e-12
Microglia,Ctsz,0.3083794852207864,0.3383541793776693,-0.133827414592374,2.6625072632523185e-12,3.3851878061350903e-12
Microglia,Ctsz,0.3083794852207864,0.3383541793776693,-0.133827414592374,2.6625072632523185e-12,3.3851878061350903e-12
Microglia,Igfbp5,0.8318798141192947,0.895077028676022,-0.10563673328952351,7.869463329235912e-12,9.864538539464735e-12
Microglia,C1qb,0.5002228022152906,0.5546827333740085,-0.14909199346760607,4.431052472123355e-11,5.477273194708036e-11
Microglia,Lyz2,0.19581131835253676,0.22883618059792557,-0.22485101074404437,1.5169040402220654e-08,1.8493761586269017e-08
Microglia,Itgax,0.007999660491862414,0.005357687614399024,0.5783282181477926,4.750919935888656e-05,5.7139442472174375e-05
Microglia,Grik3,0.6664332548220765,0.6334655277608298,0.07319428022964004,7.312604381680913e-05,8.67762386626135e-05
Microglia,Trem2,0.18866042820463852,0.20561317876754118,-0.12414088902288144,0.00010429155145150075,0.00012173034984447885
Microglia,Cyba,0.04451800454092134,0.05027837095790116,-0.17554897554324028,0.0001066850257063972,0.00012173034984447885
Microglia,Cyba,0.04451800454092134,0.05027837095790116,-0.17554897554324028,0.0001066850257063972,0.00012173034984447885
Microglia,Gucy1a1,0.8051223290258238,0.84283480780964,-0.06604189573358349,0.0009962196719155983,0.0011223234278542817
Microglia,Tnf,0.0018036369809238866,0.002936241610738255,-0.7030613819858003,0.0015521149378344822,0.0017267278683408616
Microglia,Igfbp6,0.12984064336792073,0.13840375228798046,-0.092141002317413,0.012929733559384787,0.014206744281299335
Microglia,Slc6a3,0.00564432278736181,0.00810326418547895,-0.5217026039303512,0.0474325863065748,0.05148170952786777
Microglia,Lamp5,0.5359560336961826,0.5199435631482612,0.04375962066241668,0.0821643238658734,0.08810391354292449
Microglia,Aldh1a2,0.17374328940946804,0.18450655887736425,-0.086714845092414,0.09560548012259294,0.10129628251084252
Microglia,Gjb2,0.07948734271224564,0.08274862721171446,-0.05801022834227002,0.22490730463307781,0.2354911777922815
Microglia,Cd68,0.21679716510705116,0.21998932275777913,-0.02108761197176775,0.43378632435639775,0.4489184054385977
Microglia,Cyp1b1,0.05438495978950496,0.05317647956070775,0.03241945769160584,0.5842900075669293,0.5977219617638703
Microglia,Nme8,0.006556750907123305,0.0067686089078706525,-0.04587826556945203,0.7332522820231364,0.7415846943188539
Microglia,Tyrobp,0.13295987438198908,0.1331795302013423,-0.0023814318766764947,0.9408922760618883,0.9408922760618883
Oligodendrocyte,Gatm,3.8136144363051634,4.62172487440965,-0.27727238863374354,9.99338302420484e-229,4.447055445771154e-227
Oligodendrocyte,Gatm,3.8136144363051634,4.62172487440965,-0.27727238863374354,9.99338302420484e-229,4.447055445771154e-227
Oligodendrocyte,Gfap,1.6138645703055208,1.0227416298168035,0.6580777872481699,3.4803661382147644e-204,1.0325086210037134e-202
Oligodendrocyte,Syngr1,1.0191888511702698,1.5716090605541015,-0.6248209885204701,1.9312896471596425e-194,4.297119464930205e-193
Oligodendrocyte,Aspg,0.054028944077184206,0.12920013235869204,-1.2578031406359231,1.3973020168113514e-181,2.4871975899242057e-180
Oligodendrocyte,Ctsh,0.04945506521350724,0.1176488283247601,-1.250296740554182,4.969427099721102e-156,7.371316864586301e-155
Oligodendrocyte,C3,0.012006432017152046,0.05213127575730229,-2.1183415882625773,2.0326308986090432e-138,2.584344999660069e-137
Oligodendrocyte,Slco2b1,0.05259960693228515,0.11689679030171765,-1.1521113788091517,7.03855362095057e-134,6.960347469606675e-133
Oligodendrocyte,Slco2b1,0.05259960693228515,0.11689679030171765,-1.1521113788091517,7.03855362095057e-134,6.960347469606675e-133
Oligodendrocyte,Lyz2,0.07453993210648562,0.14950515898083808,-1.0041098485920974,5.772177730316071e-121,5.137238179981303e-120
Oligodendrocyte,Gpx4,2.257244952653207,2.707607616641097,-0.2624556942507625,1.713662054882546e-111,1.2709660240378885e-110
Oligodendrocyte,Gpx4,2.257244952653207,2.707607616641097,-0.2624556942507625,1.713662054882546e-111,1.2709660240378885e-110
Oligodendrocyte,Ctsb,1.0003573342862249,1.2793670847998075,-0.35491483896532783,4.529300737386428e-103,2.8793411830528004e-102
Oligodendrocyte,Ctsb,1.0003573342862249,1.2793670847998075,-0.35491483896532783,4.529300737386428e-103,2.8793411830528004e-102
Oligodendrocyte,Syt2,0.16380203680543148,0.3246397737869627,-0.986886464194871,3.8898452400612224e-86,2.3079748424363255e-85
Oligodendrocyte,Ctsd,1.4320528854743613,1.7244231868363264,-0.26802909419540677,1.9668839955741117e-76,1.0297216212123291e-75
Oligodendrocyte,Ctsd,1.4320528854743613,1.7244231868363264,-0.26802909419540677,1.9668839955741117e-76,1.0297216212123291e-75
Oligodendrocyte,Slc17a6,0.4383419689119171,0.7039075895677286,-0.6833292242359778,6.131794351878834e-76,3.0318316517623126e-75
Oligodendrocyte,Fos,0.030945149187064497,0.06398339500045122,-1.0479842435279416,2.186608376567161e-52,1.0242533974446175e-51
Oligodendrocyte,Sorl1,0.5815615508308022,0.7196101434888548,-0.3072836316693024,1.2084269046318362e-50,5.121428310106354e-50
Oligodendrocyte,Sorl1,0.5815615508308022,0.7196101434888548,-0.3072836316693024,1.2084269046318362e-50,5.121428310106354e-50
Oligodendrocyte,Angpt1,0.050134000357334285,0.08308516078572932,-0.7288014635924983,2.085282948667982e-48,8.435917383247745e-48
Oligodendrocyte,Deptor,0.08050741468643917,0.12288301296513551,-0.6100919229850587,1.3817916458755745e-47,5.346932890562005e-47
Oligodendrocyte,Igf2,0.05653028408075755,0.1396083385975995,-1.304289246877602,3.31320104267619e-46,1.2286453866590872e-45
Oligodendrocyte,Tyrobp,0.053135608361622295,0.0861534759197425,-0.6972299991733599,3.565079934341871e-46,1.269168456625706e-45
Oligodendrocyte,Igfbp4,0.10623548329462212,0.16719309328279638,-0.6542495307087446,2.021410370589024e-44,6.919443191631659e-44
Oligodendrocyte,Hexb,0.3967482579953547,0.5135517251752248,-0.37228570334307276,3.0083675912044706e-44,9.562311272042781e-44
Oligodendrocyte,Slc13a4,0.016294443451849206,0.04124176518364769,-1.339725952423888,2.9416654407766634e-44,9.562311272042781e-44
Oligodendrocyte,Gns,0.34422011792031443,0.4277592275065427,-0.31346755760840617,1.9891962260570863e-43,5.710918197389699e-43
Oligodendrocyte,Gns,0.34422011792031443,0.4277592275065427,-0.31346755760840617,1.9891962260570863e-43,5.710918197389699e-43
Oligodendrocyte,Gns,0.34422011792031443,0.4277592275065427,-0.31346755760840617,1.9891962260570863e-43,5.710918197389699e-43
Oligodendrocyte,Orai2,0.08175808468822583,0.12414643684384682,-0.6026095445707319,5.096741796681479e-43,1.4175313122020363e-42
Oligodendrocyte,Tgfbr1,0.07189565838842236,0.10591703516529796,-0.558958079979158,1.4795240726310546e-40,3.990231589823147e-40
Oligodendrocyte,Acsbg1,0.5061282830087547,0.6204915320518606,-0.2939084252771455,2.803640293267366e-40,7.338940767670458e-40
Oligodendrocyte,Apoe,5.5393246381990355,6.083175405348494,-0.1351145124780702,1.242163179295274e-39,3.070903415479983e-39
Oligodendrocyte,Apoe,5.5393246381990355,6.083175405348494,-0.1351145124780702,1.242163179295274e-39,3.070903415479983e-39
Oligodendrocyte,Igfbp5,0.5437913167768448,0.6582137592876696,-0.2755030696961992,5.956290872980543e-39,1.432729426203428e-38
Oligodendrocyte,Stard5,0.04477398606396284,0.07303793279788226,-0.7059851588318525,5.313805186565839e-38,1.244549109485157e-37
Oligodendrocyte,Slc17a7,0.485974629265678,0.6214541407213549,-0.35476693440672813,9.094154885740019e-34,2.0753327816175938e-33
Oligodendrocyte,Gja1,0.7703055208147221,0.9276539421833168,-0.268155948219451,1.4603309066479032e-33,3.2492362672915845e-33
Oligodendrocyte,Igf1,0.037520100053600146,0.06711187317630779,-0.8389043331033387,3.398569288406252e-32,7.377382113857474e-32
Oligodendrocyte,Hexa,0.2931570484187958,0.35387901212285294,-0.2715824559298524,2.4427601263652963e-31,5.176325029678843e-31
Oligodendrocyte,Pecam1,0.05220653921743791,0.08449899226904913,-0.6947036001291171,2.5589972398816765e-30,5.2965291709178885e-30
Oligodendrocyte,Ctss,0.33721636591030907,0.423848629786722,-0.3298745669016265,2.7141092328478856e-30,5.36790492718804e-30
Oligodendrocyte,Ctss,0.33721636591030907,0.423848629786722,-0.3298745669016265,2.7141092328478856e-30,5.36790492718804e-30
Oligodendrocyte,Slc39a12,0.14700732535286762,0.19246157085702253,-0.38868236064006656,4.6017455706138185e-29,8.903377299665866e-29
Oligodendrocyte,Mertk,0.13442915847775594,0.17411184309478686,-0.37316823492961787,1.1654267223889386e-28,2.2068718785662883e-28
Oligodendrocyte,Apod,6.495443987850634,6.9261197846163105,-0.09261919596426667,9.649659178869449e-27,1.7892076394153772e-26
Oligodendrocyte,Kdr,0.03844916919778453,0.062298829828836146,-0.6962526256664818,8.034429976808417e-26,1.459314832522345e-25
Oligodendrocyte,Nme8,0.002930141147043059,0.009836657341395182,-1.7471976395486537,1.090791446046994e-25,1.9416087739636494e-25
Oligodendrocyte,Lcn2,0.0015008040021440058,0.0077610323977980325,-2.3705122216200083,1.163519064273e-25,1.9914076292364807e-25
Oligodendrocyte,Lcn2,0.0015008040021440058,0.0077610323977980325,-2.3705122216200083,1.163519064273e-25,1.9914076292364807e-25
Oligodendrocyte,Itgam,0.058888690369840985,0.08395752489245856,-0.5116690389348747,1.7796147280714985e-25,2.988409637704969e-25
Oligodendrocyte,Igfbp6,0.037734500625335,0.059802063592335225,-0.6643110724626242,6.156253377229992e-25,1.0146417603212394e-24
Oligodendrocyte,Id2,0.34872252992674646,0.41762175495593057,-0.26011729138913386,2.3015589454123448e-23,3.7243408389399763e-23
Oligodendrocyte,Aldh1l1,0.2126853671609791,0.25524170502060584,-0.2631432965581018,8.269558369114435e-21,1.2912117453529556e-20
Oligodendrocyte,Aldh1l1,0.2126853671609791,0.25524170502060584,-0.2631432965581018,8.269558369114435e-21,1.2912117453529556e-20
Oligodendrocyte,Tnf,0.0017866714311238164,0.006587853081851818,-1.8825334457105192,2.0393711572554176e-20,3.1293798792367614e-20
Oligodendrocyte,C1qa,0.2119349651599071,0.2621604548325963,-0.3068284556256027,3.737087569081013e-20,5.637301587257799e-20
Oligodendrocyte,Grik3,0.18502769340718242,0.23054477634389195,-0.3173057586637232,1.3087951480779128e-19,1.941379469648904e-19
Oligodendrocyte,Gucy1a1,0.14936573164195105,0.19640225009776494,-0.3949622612102588,4.8467036229983313e-17,7.071420040112319e-17
Oligodendrocyte,Laptm5,0.11609790959442559,0.14595553951207774,-0.33018696861604563,1.2660896044236156e-16,1.8174512063500287e-16
Oligodendrocyte,Nts,0.05435054493478649,0.1081430677135036,-0.9925747687655914,2.1548342144764013e-16,3.0441308744190433e-16
Oligodendrocyte,Csf1r,0.17623726996605324,0.21956502120747226,-0.31712918400842094,4.982294131467937e-16,6.9285027765726e-16
Oligodendrocyte,Emcn,0.02976594604252278,0.04638570526125801,-0.6400175115507359,6.164389395186949e-16,8.440471633409822e-16
Oligodendrocyte,Rab3b,0.16923351795604788,0.2203772222723581,-0.38095978246828527,3.740774642151261e-15,5.044377926537306e-15
Oligodendrocyte,Aldh1a2,0.012399499731999285,0.025900189513581806,-1.0626806785366956,2.2943253231065853e-14,3.0476858769624795e-14
Oligodendrocyte,Cyp1b1,0.009683759156691084,0.018680624492374336,-0.9479035094822875,3.247287851487952e-14,4.2501267468004083e-14
Oligodendrocyte,Ntsr2,0.6743255315347507,0.7511656589357157,-0.15568588605184916,3.464413831880344e-14,4.468591754164502e-14
Oligodendrocyte,Cd68,0.06342683580489548,0.08103961736305387,-0.35353398560649785,2.899092540298406e-13,3.6859890869508307e-13
Oligodendrocyte,Slc6a3,0.003180275147400393,0.007008994374755588,-1.14005563025139,5.498893441255419e-11,6.892979102418766e-11
Oligodendrocyte,Gjb2,0.015401107736287297,0.023704238486297866,-0.6221108919219192,2.042238642089886e-10,2.524433877027776e-10
Oligodendrocyte,C1qc,0.12188672503126675,0.14523358300995698,-0.2528340836059504,4.0041177599788e-10,4.881732611481002e-10
Oligodendrocyte,Prdx6,2.011649097730927,2.1298920073398913,-0.082401612399187,2.2889739781987693e-09,2.716249120795873e-09
Oligodendrocyte,Prdx6,2.011649097730927,2.1298920073398913,-0.082401612399187,2.2889739781987693e-09,2.716249120795873e-09
Oligodendrocyte,Lamp5,0.12642487046632125,0.15615317510453328,-0.30468160189593557,6.943541547802161e-08,8.131252602031478e-08
Oligodendrocyte,Man2b1,0.28383062354832944,0.3104112143909996,-0.1291504234780196,1.2864521330614074e-07,1.486938179772276e-07
Oligodendrocyte,Cyba,0.018366982311952832,0.024877417802244083,-0.43772211378833564,1.7828876440344701e-07,2.008569624291998e-07
Oligodendrocyte,Cyba,0.018366982311952832,0.024877417802244083,-0.43772211378833564,1.7828876440344701e-07,2.008569624291998e-07
Oligodendrocyte,Syt6,0.10723601929605146,0.13127575730228921,-0.2918109446287422,5.245305756809975e-07,5.835402654451097e-07
Oligodendrocyte,Gjc3,2.1980703948543865,2.2793069217579642,-0.05235761440881423,2.224458919149382e-06,2.4441585654851235e-06
Oligodendrocyte,Wfs1,0.2110058960157227,0.24263754775441446,-0.20151950959708914,4.771221434276476e-06,5.178520825007395e-06
Oligodendrocyte,C1qb,0.19056637484366626,0.21267635291640347,-0.1583660505937995,5.1068392850422e-06,5.47600838998501e-06
Oligodendrocyte,Stat3,0.31152403073074864,0.3311975453478928,-0.08834852418971544,0.00010967583753324777,0.0001162041611959411
Oligodendrocyte,Itgax,0.0030373414329104877,0.005023613993923533,-0.7259163329000496,0.00019224664574207928,0.00020129354671817712
Oligodendrocyte,Trem2,0.05427907807754154,0.05959149294588335,-0.13471017238501434,0.02336724111091196,0.02418237742873447
Oligodendrocyte,Ppp1r1b,0.3417545113453636,0.315645399031375,0.11465565998990807,0.02445411422330366,0.025016277768666963
Oligodendrocyte,Ctsz,0.14743612649633733,0.15290437084498992,-0.05253957357908902,0.10706722154268379,0.10706722154268379
Oligodendrocyte,Ctsz,0.14743612649633733,0.15290437084498992,-0.05253957357908902,0.10706722154268379,0.10706722154268379
